Author Name,Author Username,Tweet Crea,ted At,Tweet Text,Likes,Retweets,Replies,Quotes,Impressions,Bookmark Count
𝗦𝗘𝗚𝗭𝗬 Biggest,segzybigg,4/9/2024,21:31:57+00:00,"What a tactical drama of matches…

Both matches tactically balance and still don't know which team would qualify 🤷‍♂️

#ChampionsLeague #Arsenal #ManchesterCity #RealMadridCity",0,0,0,0,28,0
Simp 4 AB1,NAIROBIANJOKER,4/9/2024,21:31:56+00:00,"Arteta tactics: When you can't win, dive in the box. 
#ARSFCB #ChampionsLeague Saliba
Gabriel all of a sudden not the best. Warra Champions League",0,0,0,0,63,0
whateveruwant,good_feelingsss,4/9/2024,21:31:49+00:00,It wasn't a penalty sha #ChampionsLeague,0,0,0,0,17,0
Roger Harvey,RogerDH90,4/9/2024,21:31:48+00:00,"#Women, are you going to stand up for yourselves?  #Transgender Women are #MEN!!  They will dominate you in sports.  #ChampionsLeague  #EclipseSolar2024",0,0,0,0,15,0
OPINIONES DE FUTBOL,OpinionesDeFut_,4/9/2024,21:31:38+00:00,"Foden&gt;Haaland
Bancan chat?
#ChampionsLeague",0,0,0,0,24,0
Ceaser. K. Atwooki,ceaser_kachope,4/9/2024,21:31:35+00:00,"Arsenal survived a penalty. One of the arsenal defenders handled the ball which was already in play after a goal kick, so anyway both teams survived penalties! #ARSBAY #ChampionsLeague",0,0,0,0,104,0
Icaro Paiva,theicaropaiva,4/9/2024,21:31:20+00:00,"It's always great to see @realmadrid suffering goals, but this match was astonishing. Congrats to both teams for the great football provided today. 

Lets go @ManCity , you need to crush them in the Etihad!

#championsleague #manchestercity #realmadrid #RealMadridCity #RMAMCI",0,0,0,0,57,0
Tina-P,Tinapla23,4/9/2024,21:31:14+00:00,"Who unfollowed me, I am targeting 50 followers you are unfollowing at 48, haba kilode, someone should kindly follow me. 🙏 
#Eclipse2024 #ChampionsLeague #tuesdayvibe #",0,0,0,0,20,0
Fateema 🦋🦋🌹🥀🇨🇮🇳🇬,Malogote,4/9/2024,21:30:54+00:00,"Our starboy 🌟🤩💙   

Man City,what a game ,pray for Bayern,#ChampionsLeague ,Ntandokazi

$BUBBLE 
$BEYOND 
$PARAM 
$TRIP",0,0,0,0,125,0
🇾🇪,UTDTdawg,4/9/2024,21:30:46+00:00,"Valverde’s goal was better than Foden &amp; Gvardiol’s proper finish that 
#ChampionsLeague #RMAMCI",0,0,0,0,93,0
Md_Khãlëël ⚡,Bin_Ishaq5,4/9/2024,21:30:46+00:00,"Many have made life changing  money and juicy drops from Social fi farming. 
I am farming  $MOJO  Aggresu  for same purpose 
@WeArePlanetMojo  is here to cook 
#ChampionsLeague #RealMadridCity 
Lfg 🚀🚀💥",0,0,0,0,16,0
Queen amarachi $BUBBLE$BLOCK$BEYOND$MOJO,Queenamara9797,4/9/2024,21:30:44+00:00,"WHAT A DAY 
#bbtvi  #Eclipse2024  #ChampionsLeague $TRIP $BUBBLE $BEYOND $MOJO $PARAM",0,0,0,0,10,0
HereSheIs,HereSheIs232871,4/9/2024,21:30:31+00:00,He who is contented is rich.   #ChampionsLeague #MaXXXine,0,0,0,0,0,0
Mussawar zaman,MussawarZaman,4/9/2024,21:30:30+00:00,What an extraordinary games of football. First legs of Champions League ends in draw. #ChampionsLeague,0,0,0,0,13,0
Chisom Brown👑,ChisomBrown_eth,4/9/2024,21:30:27+00:00,"I FARM 
$MOJO
$MOJO
$MOJO 
$MOJO
BY 
@WeArePlanetMojo
WHAT ARE YOU FARMING? 

#الهلال_النصر_كاس_السوبر
#عيد_الفطر_المبارك
#Eclipse2024
#ChampionsLeague",1,1,0,0,6,0
MCFC_Dawg,MCFC_Sammyy,4/9/2024,21:30:26+00:00,"Etihad next
All round performance from Grealish, Foden, Gvardiol and the rest of the boys
Guardiola please guide us to another UCL 
Vamossssss

#ChampionsLeague 
#RMAMCI",0,0,0,0,122,0
S. S. MADI,shariff_sahabo,4/9/2024,21:30:23+00:00,"#RMAMCI WHAT A GOAL Bellingham , #ARSBAY Pray for Bayern to $MOJO before they $PARAM in the #ChampionsLeague. Camavinga is  Haaland , him and Vini $TRIP Mbappe $BUBBLE",1,0,1,0,210,0
David Okooza 🇳🇬,DavidOkooza,4/9/2024,21:30:20+00:00,"No doubt Manchester City are better than Real Madrid even without KDB, Nathan Ake and Kyle Walker.

#ChampionsLeague",3,1,1,0,160,0
Ron,Rondude47,4/9/2024,21:30:19+00:00,"2021-2022 : Arsenal bottled champions league qualification 
2022-2023: Arsenal qualified for champions league BUT  Bottled the Premier league 
2023-2024 : Arsenal to win Premier league But bottle 
 champions league final?😳 #arsenal  #ChampionsLeague #PremiereLeague",1,0,0,0,2,0
LFC_Bites,K_iL1A,4/9/2024,21:30:14+00:00,"Saka extending his leg to gain a penalty from Neuer who is not moving.
This would have been given 100% I the Premier League.
#England 's referees are a disgrace.
#ChampionsLeague #ARSBAY",0,0,0,0,51,0
Honorable Shelby 🐊,dehonorable8,4/9/2024,21:30:12+00:00,"If you're not a football lover i guess tonight's #ChampionsLeague games should change your mind. 

Arsenal Real Madrid Bayern Munich Manchester City",0,0,0,0,17,0
Evans K. Nkrumah,kentehhh,4/9/2024,21:30:08+00:00,"All you hear is WHAT A GOAL!!!. Classic Match. One for the History books. 
#ChampionsLeague 
#RMAMCI",1,0,1,0,96,0
Leroy🦼,Lindosko,4/9/2024,21:30:07+00:00,"What a game!!
#ChampionsLeague #ManCity #RealMadridCity",0,0,0,0,45,0
Adriana,adrianatortja,4/9/2024,21:30:05+00:00,"Do you code at vacations? 

#bbrightvc #ChampionsLeague #EidMubarak #LovelyRunner #tuesdayvibe #عيد_الفطر_المبارك",0,0,5,0,122,0
VEN,vensuiso,4/9/2024,21:29:56+00:00,"Your bf no dey talk about football tonight?
Sis na fellow sis nkechi you dey date or marry o.

Greetings from north London.
#ChampionsLeague #ARSBAY",0,0,5,0,62,0
Sipakná,SipaknaGarcia,4/9/2024,21:29:54+00:00,Best quarterfinal games in a while 🤯🤯🤯#ChampionsLeague,0,0,0,0,20,0
It’X the GOAT,itx_the_goat,4/9/2024,21:29:44+00:00,"Wetin Dey worry kuda abeg 
My app is not opening #kuda #ChampionsLeague",0,0,0,0,8,0
Jubayer Ahamed,Jubayer111000,4/9/2024,21:29:44+00:00,"Was that a penalty?
#ucl
#ChampionsLeague 
#ARSBAY 
#saka
#penalty",0,0,0,0,63,0
Tal Jaschek,TJayFootball,4/9/2024,21:29:18+00:00,"Guardiola on the post-match interview is saying Florentino Perez must take care of the grass of the stadium 🤣

#ChampionsLeague 
#RealMadridCity",0,0,0,0,117,0
Obi,ObiFCB,4/9/2024,21:29:10+00:00,"No wonder Laporta &amp; Perez are backing the Super League. We need more blockbuster ties!
#ChampionsLeague #ARSBAY #RMAMCI #PSGFCB",0,0,5,0,114,0
LFC TrAy,TRAYLFC,4/9/2024,21:29:06+00:00,"Haven’t got to watch the arsenal game yet but I can already tell what happened naja boy 🇳🇬 stinker and him limping off in a big game again 😭 😭😭😭😭😭😭
#ChampionsLeague #arsenal #najaboy #euros",0,0,0,0,25,0
Vivek Sarangi,beingSARANGI,4/9/2024,21:28:44+00:00,"When 2 of your best players of the season, 2 of the best CBs in the world commit mistakes like this in an UCL knockout, you are in for a world of pain.(Gabriel &amp; Saliba)
No away fans, full team back and we couldn't get a win. I'm stumped.
#ChampionsLeague #ARSBAY",0,0,0,0,76,0
Terajinx8,terajinx8,4/9/2024,21:28:32+00:00,"Flares,smoked atmosphere, beer cans,shirtless pot belly fans,Musiala bossing, kane scoring a brace in Germany. 🔥🔥🔥
I will be there... ..
#ChampionsLeague",2,0,2,0,105,0
Fausto,FJsienawhites,4/9/2024,21:28:22+00:00,"Some football tonight in Europe…

(Saka is definitely a phoney.)

#UCL 
#ChampionsLeague",0,0,0,0,38,0
Lane,lane_saaaaaa,4/9/2024,21:28:16+00:00,"#ChampionsLeague real Madrid and man city 

Give us one of the best games in football 🤯",0,0,0,0,58,0
Samkelo Biyela,Samkelo_kaay,4/9/2024,21:28:07+00:00,"City doesn’t have a plan B. I absolutely hate that whenever they are down and out someone will just rescue them with a screamer. 😭😭

#ChampionsLeague #RMAMCI",0,0,0,0,52,0
IM,ilyasMball,4/9/2024,21:28:06+00:00,Trossard our Clutchest player btw #ChampionsLeague #ARSBAY,0,0,0,0,57,0
Syed Hilal Mehdi,hilalmehdi_7,4/9/2024,21:28:01+00:00,"I don't think we have a plan for the 2nd leg at the Etihad other than ""GO FOR THE KILL"" we have to put constant pressure on Man city and play bravely if we want to go through.

#RealMadrid
#ChampionsLeague #RealMadridCity",0,0,0,0,40,0
FINEST,F_inestjay,4/9/2024,21:27:57+00:00,"Bad officiating against the biggest and best club in the world, let them continue hating Real Madrid will continue winning when your big your big🙌 #HalaMadrid #RealMadrid #RealMadridCity #ChampionsLeague",0,0,0,0,30,0
Siya from Gqebs,juca_siyabulela,4/9/2024,21:27:54+00:00,"John Stones hybrid position should be studied at Havard and the best universities, that shit is pure art
#RealMadridManchesterCity 
#ChampionsLeague
#ManCity",0,1,0,0,272,0
ABIA CURRENCY⚕️,lagosAnchorage,4/9/2024,21:27:53+00:00,"Football is a game from the most high, it's more like a gift of love thrown from heaven for peace among people of colour and religion.

On the pitch are pure display of passion and across the world are undiluted celebration.

This planet is blessed #ChampionsLeague #LoveLeague",0,0,0,0,45,0
Jason,erikthreds,4/9/2024,21:27:52+00:00,“I think if you had 10 top European referees here tonight 9 of them would have given it and this referee is the only one that hasn’t given it” Martin Keown just said this on live television about the Saka penalty shout 🤡🤡🤡 #ChampionsLeague #ARSFCB,0,0,0,0,100,0
Tina-P,Tinapla23,4/9/2024,21:27:49+00:00,"For what it worth, Saka should be penalised for simulation at the beginning of the return leg in Germany 
#ChampionsLeague #ARSBAY

#Eclipse2024",0,0,0,0,81,0
Amlan Sk❤️$WELL | $BEYOND🚀MATR1XCoin💜AINNLayer2,amlansaikia007,4/9/2024,21:27:45+00:00,"I am mining $FYN and $BUBBLE all day everyday!  

$PARAM $TRIP $BUBBLE $BEYOND $XTER $MOJO #bullrun Binance #ChampionsLeague Bellingham Eid Saka Foden #LUFC Sane Raya Partey Real Madrid Camavinga kane Arsenal Farke",0,0,0,0,122,0
Näna Ekua💕🧚‍♀️,Nana_Ekua13,4/9/2024,21:27:43+00:00,"Oh so Partey gave Saka that through pass 🥹✌️

#ChampionsLeague",1,0,0,0,180,0
Manav Chaudhary,mnv__07,4/9/2024,21:27:39+00:00,"Rudiger got alot of premier league hat tricks in his pocket.
#ChampionsLeague",0,0,5,0,18,0
Sammy🥰,Sammyhaybee,4/9/2024,21:27:27+00:00,"For a goal he can score clearly(Saka)
Must everything be penalty
☹️ #ChampionsLeague #saka",0,0,0,0,9,0
Varun Anand,imVarunAnand10,4/9/2024,21:27:16+00:00,"Thriller at the Bernabeu!🔥
All to play for in Manchester.

C'mon City 💙

#ChampionsLeague #RMAMCI 
@ManCity @ChampionsLeague",0,0,10,0,66,0
ultimate dlegend,abiolah03,4/9/2024,21:27:13+00:00,"Full Time ⏳

Real Madrid 3-3 Manchester City
Arsenal 2-2 Bayern Munich

The Champions League delivers again 💥

#ChampionsLeague #UEFA #Arsenal #HalaMadrid #ManCity",1,0,0,0,59,0
Anik Chowdhury,chow_anik,4/9/2024,21:27:02+00:00,"Foden is single handedly cruising Man City to glory just to see Haaland with less impact than Jeremy Doku in crucial matches lifting the Ballon d'Or at the end of the season.

Haaland PR team &gt;&gt;&gt;&gt;&gt;&gt;

#UCL #ManCity #RealMadrid #ChampionsLeague #RMAMCI",0,0,9,0,131,0
KING MANCHI🌟👑,kingmanchi_,4/9/2024,21:26:51+00:00,Both games were entertaining…. We go again next week #UCL #ChampionsLeague,0,0,0,0,19,0
The Creed of Nivana 💪🏻 XPLUS♟️🥷💜NYAN🔫😼 $MOJO,MP_ofNivarna,4/9/2024,21:26:48+00:00,"WE FARM $BUBBLE WE WIN
WE FARM $MOJO WE WIN
WE FARM $PARAM WE WIN
WE FARM $BEYOND WE WIN
WE FARM $COOKIE WE WIN
WE FARM $TRIP WE WIN
#عيد_الفطر_المبارك #Eclipse2024 #هلال_شوال #الهلال_النصر_كاس_السوبر #ChampionsLeague #LovelyRunner #bbrightvc #EidMubarak #tuesdayvibe",8,5,2,2,170,0
@ebialegentle,ebialegentle2,4/9/2024,21:26:43+00:00,"Prime Arsenal couldn't get a win at home against the worst Bayern Munich in the last decade chaii. SMH.#ChampionsLeague 
#musiala",0,0,0,0,24,0
DREY,drey_248_,4/9/2024,21:26:35+00:00,"All the teams so what @ErlingHaaland did last season breaking goal records now they all focus on marking him and when they do that they leave space for young lad @PhilFoden to sneak in😂 its @PepTeam ball guys 🔥🐐
Haaland this season is jus the destruction 🧠 #ChampionsLeague",1,0,0,0,94,0
C9,c9maxwell,4/9/2024,21:26:34+00:00,UCL gave everything tonight #ChampionsLeague,0,0,0,0,22,0
Dean,thechug31,4/9/2024,21:26:19+00:00,The only person who doesn’t think that was a pen is Lee Dixon 😂😂 #ChampionsLeague #ARSBAY,1,1,1,0,136,0
Chop Suey,executivewager,4/9/2024,21:26:12+00:00,"$300 Daily Dash 4/9

Day 1: Orioles ML 💰 +$300

W 7-1

Done for the day. Back tomorrow for another 300!

#mlb #sportsbets #ncaa #ChampionsLeague #EclipseSolar2024 #nba #nhl #sportsbettingpicks #sportsbettingtwitter #freeplay",0,0,0,0,112,0
Priyanuj Kandali,p_kandali7,4/9/2024,21:26:09+00:00,"Not the result we wanted. But in @realmadrid we trust. Etihad will cry. 
#RealMadridManchesterCity #ChampionsLeague",0,0,0,0,176,0
Chisom Brown👑,ChisomBrown_eth,4/9/2024,21:26:08+00:00,"I FARM THE FOLLOWING
1. $MOJO
2. $MOJO
3. $MOJO 
4. $MOJO 
@WeArePlanetMojo

#عيد_الفطر_المبارك
#هلال_شوال
#الهلال_النصر_كاس_السوبر 
#ChampionsLeague 
#Eclipse2024 
#EidMubarak",0,0,0,0,2,0
brett,BrettAyres4,4/9/2024,21:25:53+00:00,"Need to interview the refs at the end of the game.
Rats run off with care free no accountability at all #ChampionsLeague  #ARSBAY",1,0,1,0,117,0
Thefunniblog,Thefunniblogz,4/9/2024,21:25:52+00:00,"Everybody draw today , no gree for anybody 
#ChampionsLeague",0,0,0,0,4,0
Trawma_GodAGuide,atrawmadis,4/9/2024,21:25:47+00:00,Avoid the contact and finish the chance Saka 🤦🏽‍♂️ #ChampionsLeague #ARSBAY,0,0,0,0,56,0
Oko$BUBBLE 🫧🫧🫧,Okodunhorla,4/9/2024,21:25:31+00:00,"ONE MORE PUSH TODAY

$PARAM @ParamLaboratory
$TRIP @PlayOverTrip
$BUBBLE @Imaginary_Ones
$COOKIE @cookie3_com
$BEYOND @PlayGroundCorp
$MOJO @WeArePlanetMojo

Like , retweet and quote
Don't forget to follow 👍
#ChampionsLeague #Eclipse2024",0,0,0,0,0,0
Ed Nash,Ednash45,4/9/2024,21:25:31+00:00,"What an evening of football! From 10 goals in the Champions League to Reading staying up, Tuesday evenings don't get much better 😄 #ChampionsLeague #readingfc",1,0,0,0,356,0
AyoX642$BUBBLE$MOJO$ELS$BEYOND @playsomo | $SOMO,AyoX642,4/9/2024,21:25:31+00:00,"I'm farming $BEYOND because I want that juicy revenue earning token from @PlayGroundCorp. LFG!!!

I want it so good for myself 
Let get it up to the moon 

I’m Bulish on $BEYONF
#ChampionsLeague #EidMubarak #bbrightvc #LovelyRunner #tuesdayvibe #هلال_شوال",0,0,0,0,3,0
Cryptic_Man,mess_cryptic,4/9/2024,21:25:27+00:00,"The game didn't deserve this ending! 
#ChampionsLeague",0,0,0,0,11,0
SjacK,only1keogh1972,4/9/2024,21:25:23+00:00,#ChampionsLeague just brilliant tonight 🔥🔥,2,0,0,0,81,0
Rondeep Symon,RondeepSymon_8,4/9/2024,21:25:04+00:00,"Little bit more clinical and we could have killed the game in the 1st half itself! Can't believe we had a 9 day rest watching that 2nd half lathergic display. A great game maybe in terms of goals and winning at Etihad for the first time will be fun! 
#ChampionsLeague #RealMadrid",0,0,0,0,26,0
Priyam Kumar Deka,impkd99,4/9/2024,21:25:03+00:00,What a thriller of a battle that was #ChampionsLeague #RealMadrid #ManchesterCity,0,0,0,0,10,0
Thefunniblog,Thefunniblogz,4/9/2024,21:24:57+00:00,"Omo today champions league match enh 😂😂😂 everywhere tight

Arsenal 2 vs Bayern Munich 2
Real Madrid 3 vs Man City 3
#ChampionsLeague",0,0,0,0,5,0
Boi Best ✨,boibestmusic,4/9/2024,21:24:51+00:00,"Your biggest blessings come from difficult situations…

#word #ChampionsLeague #LovelyRunner #viral #fyp #fypageシ",1,0,0,0,44,1
IDK,igotanarm,4/9/2024,21:24:41+00:00,I'm always nervous for city when they're playing Madrid #RMAMCI #ChampionsLeague,0,0,0,0,48,0
Dwaine,talkingsportzz,4/9/2024,21:24:26+00:00,Even after having time to review and see the replay countless times these two dragons are STILL calling it a pen 🤣🤣 speechless #ChampionsLeague,0,0,0,0,15,0
Mc femike,mcfemike2,4/9/2024,21:24:21+00:00,"Foden or Valverde Goal which one sweet pass? 

#ChampionsLeague",0,0,0,0,42,0
Ayush joshi,ixyushhh,4/9/2024,21:24:19+00:00,"Was it really a UCL match or puskas  battle? 🥶

#RMAMCI #RealMadrid  #ChampionsLeague #valverde",1,0,1,0,66,0
𝔽𝕣𝕖𝕟𝕜𝕚𝕖,_Barca_X,4/9/2024,21:24:15+00:00,"The entertainment of tonight's game was undeniable, absolutely filled with suspense and excitement.

#ChampionsLeague #RMCity #ARSBAY",2,0,0,0,73,0
Ryan,Ryan_Gwane,4/9/2024,21:24:14+00:00,The ref for City vs Madrid was top tier #ChampionsLeague,2,0,0,0,30,0
Vladimir Zivkovic,vladaz28,4/9/2024,21:24:13+00:00,Cosmic football tonight! #ChampionsLeague,0,0,0,0,7,0
James Danson®,james_danson,4/9/2024,21:24:12+00:00,"What’s Saka playing at there 🤯🤯🤯
Just carry on and score!!
#ChampionsLeague #ARSBAY",0,0,0,0,116,0
i_agulanna_LFC,IAgulanna,4/9/2024,21:23:59+00:00,"These champs' league matches have taught everyone that if we had competent referees in the prem league, the table would have been a lot different. Imagine the referee not giving Arsenal that last-minute penalty. Common football sense would have gone out the way
#ChampionsLeague",0,0,1,0,31,0
Kern,jay_ernny,4/9/2024,21:23:52+00:00,"Mo tete England gye gye nkwasia unexplained penalties, you think every ref is bad like those you have over there
#ChampionsLeague #Arsenal",0,0,0,0,21,0
.,juradozone,4/9/2024,21:23:52+00:00,Saka through on goal last chance of the game kicks neuer instead of taking a shot on his right foot 😯 #ChampionsLeague #ARSBAY,0,0,0,0,65,0
Ed Moss,edward_moss,4/9/2024,21:23:51+00:00,"Absolutely massive that Declan Rice is available for the second leg - Arsenal could have been in huge trouble had he picked up a yellow card tonight and been suspended. 

#ARSBAY | #ChampionsLeague",0,0,0,0,142,0
Kev,kevlartweetz,4/9/2024,21:23:44+00:00,"see you at etihad mfs
#ChampionsLeague #UCL",0,0,0,0,24,0
‘Yomi Abiola,_eindo,4/9/2024,21:23:40+00:00,"This really feels like a defeat . Arteta I hope you learn from this, cos Kiwior is not meant for big games yet . You have a full fit squad fgs . 🤦🏾‍♂️ #ChampionsLeague #ARSBAY",0,0,5,0,93,0
Le Fou 🇲🇱🇺🇸,LeFou525,4/9/2024,21:23:38+00:00,"Very disappointing game by Real Madrid. There’s no way I’ll fool myself into believing Real Madrid will get the job done at Etihad. 

For me, this is over for Real Madrid.

#UCL #RMAMCI #MCIRMA #ChampionsLeague #RealMadrid #ManchesterCity",1,0,0,0,74,0
Face,pinkyswearand1,4/9/2024,21:23:35+00:00,Loved both #ChampionsLeague games . Skill &gt;&gt;&gt;&gt;,0,0,0,0,12,0
Larry Clinton,larryebisine,4/9/2024,21:23:30+00:00,"No worry, una go breath fresh air for Etihad, we no need to lock roof 😂

#ChampionsLeague",0,0,0,0,24,0
SAINT J,hunyemenjoshua,4/9/2024,21:23:30+00:00,Saw this Madrid fan  @haphezz_jr on a city jersey after our game today. Them suppose tear him Real Madrid Membership card. Never betray the white color on a game day like dis. #HalaMadridYNadaMas #rodrygo #viniciusjunior #Realmadridinmyveins #ChampionsLeague,0,0,0,0,45,0
Thulani Floyd,tukzinTF,4/9/2024,21:23:27+00:00,"What a thrilling draw, so many twist and turns goals galore. I was amused #ChampionsLeague #RMAMCI",0,0,0,0,42,0
KD-HAMim,Hamimne7,4/9/2024,21:23:24+00:00,"We Survived The Hell....

#ManCity #RealMadrid #ChampionsLeague",0,0,0,0,18,0
